43,8256099553; 50,4033551413;
43,8253330419; 50,4033706159;
43,8250937561; 50,4034629514;
43,8248905482; 50,4035863259;
43,8247106055; 50,4037241108;
43,8245315104; 50,4038622633;
43,8241854390; 50,4039504203;
43,8240206683; 50,4039522410;
43,8237405403; 50,4039412961;
43,8234629516; 50,4039141644;
43,8231883896; 50,4038765362;
43,8229137405; 50,4038411377;
43,8226483414; 50,4038884897;
43,8224262563; 50,4039977441;
43,8222316323; 50,4041271983;
43,8220353309; 50,4042554871;
43,8218430598; 50,4043862021;
43,8216299775; 50,4045029863;
43,8213948737; 50,4046010823;
43,8211547371; 50,4046942328;
43,8209291754; 50,4048008946;
43,8207133723; 50,4049157088;
43,8205185070; 50,4050449150;
43,8203483922; 50,4051875757;
43,8201820792; 50,4053322489;
43,8200282089; 50,4054823072;
43,8198517004; 50,4056219649;
43,8196764045; 50,4057622573;
43,8195011076; 50,4059025494;
43,8193258096; 50,4060428414;
43,8191505107; 50,4061831331;
43,8189799947; 50,4063257797;
43,8188030104; 50,4064651959;
43,8186200658; 50,4066014335;
43,8184302131; 50,4067336846;
43,8182318440; 50,4068607885;
43,8180018982; 50,4069593202;
43,8177360745; 50,4069154284;
43,8174659439; 50,4069014192;
43,8172250873; 50,4069904995;
43,8171058006; 50,4071478106;
43,8169125571; 50,4072207726;
43,8166801032; 50,4070853667;
43,8167908818; 50,4069485118;
43,8169630299; 50,4068138026;
43,8169774623; 50,4066436567;
43,8167866032; 50,4065122819;
43,8165721471; 50,4063969056;
43,8163060988; 50,4062334191;
43,8163732849; 50,4061217256;
43,8165104899; 50,4059650603;
43,8166061743; 50,4058558039;
43,8166816546; 50,4057561821;
43,8166118339; 50,4055639608;
43,8164564603; 50,4052404393;
43,8165505555; 50,4051528126;
43,8167095110; 50,4050047835;
43,8168795482; 50,4048623281;
43,8171180512; 50,4046926899;
43,8173203524; 50,4046873937;
43,8175991856; 50,4047080646;
43,8178794372; 50,4047059852;
43,8181250061; 50,4046278178;
43,8183034733; 50,4044893051;
43,8184750024; 50,4043471407;
43,8186413100; 50,4042024532;
43,8188003132; 50,4040544898;
43,8189566471; 50,4039053287;
43,8191155686; 50,4037572884;
43,8192813912; 50,4036123977;
43,8194501906; 50,4034688988;
43,8196235173; 50,4033276192;
43,8197895785; 50,4031828253;
43,8199582534; 50,4030392735;
43,8201363664; 50,4029004706;
43,8203050237; 50,4027569851;
43,8204708228; 50,4026120676;
43,8206425853; 50,4024700637;
43,8208177137; 50,4023296921;
43,8209928410; 50,4021893203;
43,8211679673; 50,4020489482;
43,8213430925; 50,4019085760;
43,8215182168; 50,4017682034;
43,8216933400; 50,4016278307;
43,8218727311; 50,4014897247;
43,8220553359; 50,4013534072;
43,8222397454; 50,4012180558;
43,8224239090; 50,4010825176;
43,8226042729; 50,4009448889;
43,8227804425; 50,4008050565;
43,8229535388; 50,4006636652;
43,8231281147; 50,4005230316;
43,8233030273; 50,4003825754;
43,8234761783; 50,4002412222;
43,8236490086; 50,4000997019;
43,8238266427; 50,3999606497;
43,8240054262; 50,3998221981;
43,8241897132; 50,3996867381;
43,8243662394; 50,3995471145;
43,8245434774; 50,3994078660;
43,8246710920; 50,3992506723;
43,8246194278; 50,3990789976;
43,8244195487; 50,3989550536;
43,8242136062; 50,3988330329;
43,8239969457; 50,3987187804;
43,8237849001; 50,3986011099;
43,8235599659; 50,3984936108;
43,8233405860; 50,3983815270;
43,8231257937; 50,3982659201;
43,8229097452; 50,3981513445;
43,8226785352; 50,3980494756;
43,8224503114; 50,3979448354;
43,8222188701; 50,3978431426;
43,8219892471; 50,3977397575;
43,8217618467; 50,3976344772;
43,8215281988; 50,3975348416;
43,8212927076; 50,3974369980;
43,8210548993; 50,3973414746;
43,8208122871; 50,3972512149;
43,8205783613; 50,3971518531;
43,8203395789; 50,3970573295;
43,8200907013; 50,3969749099;
43,8198151342; 50,3969462137;
43,8195510406; 50,3969992744;
43,8193410046; 50,3971164813;
43,8191554699; 50,3972511089;
43,8189668455; 50,3973841068;
43,8187736850; 50,3975144200;
43,8185862510; 50,3976481213;
43,8184036517; 50,3977844926;
43,8182235419; 50,3979222162;
43,8180358366; 50,3980556214;
43,8178540462; 50,3981924009;
43,8176756212; 50,3983310571;
43,8174926442; 50,3984671816;
43,8173043794; 50,3986003859;
43,8171260075; 50,3987390192;
43,8169421440; 50,3988747291;
43,8167580901; 50,3990103469;
43,8165767915; 50,3991474426;
43,8164098409; 50,3992918126;
43,8162334056; 50,3994314532;
43,8160652685; 50,3995751124;
43,8158956085; 50,3997181675;
43,8157262891; 50,3998614100;
43,8155586284; 50,4000054409;
43,8153965081; 50,4001520210;
43,8152371487; 50,4002998398;
43,8150706420; 50,4004444300;
43,8149093250; 50,4005913720;
43,8147432304; 50,4007361121;
43,8145813888; 50,4008828385;
43,8144192010; 50,4010293719;
43,8142627591; 50,4011784816;
43,8141031069; 50,4013261892;
43,8139405767; 50,4014726174;
43,8137787130; 50,4016193372;
43,8136146803; 50,4017649452;
43,8134589047; 50,4019143382;
43,8132999626; 50,4020623597;
43,8131360929; 50,4022081686;
43,8129765732; 50,4023559448;
43,8128181997; 50,4025042164;
43,8126566273; 50,4026510707;
43,8124953179; 50,4027980448;
43,8123504407; 50,4029518015;
43,8121891002; 50,4030987503;
43,8120279185; 50,4032457703;
43,8118658101; 50,4033923353;
43,8117018404; 50,4035380830;
43,8115427187; 50,4036860360;
43,8113845555; 50,4038344077;
43,8112234627; 50,4039814841;
43,8110668096; 50,4041305081;
43,8109076395; 50,4042784376;
43,8107489485; 50,4044265449;
43,8105806708; 50,4045702988;
43,8104226366; 50,4047187039;
43,8102625137; 50,4048661907;
43,8101043507; 50,4050145533;
43,8099481157; 50,4051637529;
43,8097826787; 50,4053088361;
43,8096126445; 50,4054517456;
43,8094459343; 50,4055962472;
43,8092863886; 50,4057439962;
43,8091259428; 50,4058913577;
43,8089745732; 50,4060425910;
43,8088184201; 50,4061917981;
43,8086463005; 50,4063336527;
43,8084804754; 50,4064785424;
43,8083186620; 50,4066252847;
43,8081616789; 50,4067741733;
43,8080008073; 50,4069213486;
43,8078405967; 50,4070687776;
43,8076846946; 50,4072181296;
43,8075261535; 50,4073663302;
43,8073648493; 50,4075133083;
43,8072114808; 50,4076637166;
43,8070536450; 50,4078122313;
43,8068994651; 50,4079623133;
43,8067347064; 50,4081077185;
43,8065729157; 50,4082544428;
43,8064192811; 50,4084047174;
43,8062591544; 50,4085522238;
43,8061014826; 50,4087007999;
43,8059388896; 50,4088471993;
43,8057809492; 50,4089956765;
43,8056256825; 50,4091452990;
43,8054731597; 50,4092960732;
43,8053196029; 50,4094464081;
43,8051661106; 50,4095967685;
43,8050139301; 50,4097476819;
43,8048686274; 50,4099013393;
43,8047174396; 50,4100526590;
43,8045539132; 50,4101986002;
43,8043795641; 50,4103393653;
43,8042081224; 50,4104815837;
43,8040480613; 50,4106290886;
43,8038815424; 50,4107719092;
43,8038091747; 50,4109702102;
43,8158299539; 50,4159370936;
43,8156077348; 50,4158978813;
43,8038060414; 50,4108649130;
43,8164263880; 50,4053397382;
43,8170063864; 50,4067222865;
43,8166619545; 50,4070157764;
43,8168123160; 50,4071406961;
43,8178469015; 50,4069500712;
43,8181338146; 50,4069172106;
43,8175977581; 50,4068871456;
43,8173394415; 50,4069363927;
43,8171501298; 50,4070492070;
43,8170027740; 50,4071823359;
43,8170072438; 50,4066894377;
43,8169894777; 50,4067754356;
43,8168844901; 50,4068870984;
43,8166970388; 50,4069837456;
43,8168273522; 50,4071759298;
43,8227488678; 50,4038555259;
43,8230483443; 50,4038536495;
43,8243523431; 50,4039503669;
43,8244247269; 50,4039305633;
43,8252148624; 50,4034074581;
43,8254122777; 50,4033553104;
43,8255193918; 50,4033509528;
43,8325183708; 50,4045772581;
43,8327136199; 50,4046951763;
43,8327452570; 50,4047527091;
43,8307658684; 50,4070221825;
43,8300359287; 50,4073987416;
43,8300158396; 50,4073619115;
43,8299767774; 50,4073334519;
43,8297954173; 50,4073328939;
43,8297424043; 50,4073546571;
43,8296747709; 50,4073938529;
43,8295409629; 50,4075025710;
43,8293657333; 50,4076755250;
43,8294354872; 50,4077491851;
43,8294898952; 50,4077458369;
43,8295426292; 50,4077257478;
43,8297235797; 50,4076184889;
43,8299220903; 50,4075142540;
43,8299655463; 50,4075137367;
43,8300035210; 50,4075348591;
43,8241545463; 50,4126320520;
43,8218359700; 50,4123763587;
43,8217829186; 50,4123526173;
43,8218680997; 50,4122693734;
43,8242301528; 50,4127369195;
43,8241800323; 50,4128169865;
43,8218043197; 50,4147025263;
43,8184698263; 50,4139502335;
43,8185777232; 50,4140164115;
43,8159051346; 50,4159210813;
43,8039813607; 50,4106975028;
